projectId,responsecode,status
7,95863229071513,0
7,95863229071514,0
7,95863229071515,0
7,95863229071518,0
7,95863229071519,0
7,95863229071520,0
7,95863229071521,0
7,94860228471473,0
7,94860228471473,0
7,94860228471524,0
7,94860228471525,0
7,94860228471526,0
7,94860228471527,0
7,94860228471528,0
7,94860228471529,0
7,94860228471530,0
7,94860228471531,0
7,94860228471532,0
7,94860228471533,0
7,58836213471223,0
7,58836213471223,0
7,58836213471536,0
7,98868230671458,0
7,98868230671540,0
7,98868230671541,0
7,98868230671542,0
7,98868230671543,0
7,95863229071522,0
7,95863229071545,0
7,95863229071546,0
7,95863229071547,0
7,95863229071548,0
7,93867230371350,0
7,93867230371553,0
7,93867230371554,0
7,93867230371555,0
7,93867230371556,0
7,58859227971444,0
7,119881236571395,0
7,119881236571559,0
7,119881236571560,0
7,119881236571561,0
7,119881236571562,0
7,119881236571563,0
7,119881236571564,0
7,119881236571565,0
7,119881236571566,0
7,116878235171457,0
7,116878235171457,0
7,116878235171572,0
7,116878235171573,0
7,116878235171574,0
7,116878235171575,0
7,116878235171576,0
7,116878235171577,0
7,116878235171578,0
7,116878235171579,0
7,116878235171580,0
7,93867230371557,0
7,93867230371586,0
7,93867230371587,0
7,93867230371588,0
7,93867230371589,0
7,96864229471474,0
7,98868230671544,0
7,98868230671594,0
7,98868230671595,0
7,98868230671596,0
7,98868230671597,0
7,98868230671598,0
7,98868230671599,0
7,98868230671601,0
7,98868230671602,0
7,98868230671603,0
7,98868230671604,0
7,98868230671605,0
7,98868230671606,0
7,96864229471593,0
7,96864229471608,0
7,96864229471609,0
7,96864229471610,0
7,96864229471614,0
7,92866230071484,0
7,92866230071484,0
7,92866230071620,0
7,92866230071621,0
7,92866230071622,0
7,92866230071623,0
7,97862228771468,0
7,97862228771625,0
7,97862228771626,0
7,97862228771627,0
7,97862228771628,0
7,97862228771629,0
7,97862228771630,0
7,97862228771631,0
7,94860228471534,0
7,58859227971558,0
7,58859227971635,0
7,58859227971636,0
7,58859227971637,0
7,58859227971637,0
7,117879235671,0
7,117879235671,0
7,117879235671641,0
7,117879235671644,0
7,117879235671645,0
7,117879235671646,0
7,94860228471633,0
7,94860228471648,0
7,94860228471649,0
7,92866230071624,0
7,94860228471650,0
7,94860228471650,0
7,94860228471658,0
7,95863229071549,0
7,95863229071662,0
7,95863229071666,0
7,95863229071667,0
7,95863229071668,0
7,58859228071,0
7,58859228071670,0
7,58859228071671,0
7,92866230071656,0
7,92866230071656,0
7,92866230071674,0
7,92866230071675,0
7,92866230071676,0
7,92866230071677,0
7,92866230071678,0
7,94860228471659,0
7,94860228471659,0
7,94860228471682,0
7,94860228471683,0
7,94860228471684,0
7,94860228471685,0
7,94860228471686,0
7,92866230071679,0
7,92866230071692,0
7,92866230071693,0
7,92866230071694,0
7,96885237571,0
7,96885237571696,0
7,96885237571697,0
7,96885237571698,0
7,96885237571699,0
7,113874233471165,0
7,113874233471165,0
7,113874233471702,0
7,113874233471703,0
7,113874233471704,0
7,113874233471713,0
7,113874233471714,0
7,113874233471715,0
7,113874233471716,0
7,113874233471717,0
7,113874233471718,0
7,58859227871396,0
7,93867230371590,0
7,93867230371721,0
7,93867230371722,0
7,93867230371723,0
7,99869232071312,0
7,99869232071725,0
7,99869232071726,0
7,99869232071727,0
7,99869232071729,0
7,99869232071730,0
7,99869232071731,0
7,99869232071732,0
7,93867230371724,0
7,93867230371724,0
7,93867230371735,0
7,93867230371736,0
7,93867230371737,0
7,93867230371738,0
7,58859227871720,0
7,58859227871740,0
7,98868230671607,0
7,98868230671607,0
7,98868230671743,0
7,98868230671744,0
7,98868230671745,0
7,98868230671746,0
7,98868230671747,0
7,98868230671748,0
7,98868230671749,0
7,98868230671750,0
7,98868230671751,0
7,99869232071733,0
7,99869232071733,0
7,99869232071754,0
7,92866230071695,0
7,92866230071759,0
7,92866230071760,0
7,92866230071761,0
7,92866230071762,0
7,99869232071755,0
7,99869232071764,0
7,99869232071765,0
7,99869232071766,0
7,92866230071763,0
7,92866230071768,0
7,92866230071769,0
7,92866230071770,0
7,92866230071771,0
7,58859227871741,0
7,58859227871741,0
7,116878235171581,0
7,116878235171581,0
7,98868230671752,0
7,98868230671777,0
7,99869232071767,0
7,98868230671778,0
7,98868230671778,0
7,98868230671781,0
7,98868230671781,0
7,98868230671784,0
7,116878235171776,0
7,116878235171786,0
7,116878235171787,0
7,116878235171788,0
7,116878235171789,0
7,116878235171790,0
7,116878235171791,0
7,58836213471539,0
7,116878235171792,0
7,116878235171794,0
7,58836213471793,0
7,58836213471796,0
7,58836213471797,0
7,58836213471798,0
7,58836213471799,0
7,58836213471800,0
7,58836213471801,0
7,58836213471802,0
7,58836213471803,0
7,58836213471804,0
7,58836213471805,0
7,58836213471806,0
7,58836213471807,0
7,58836213471808,0
7,58836213471809,0
7,58836213471810,0
7,100865229771099,0
7,100865229771099,0
7,100865229771813,0
7,100865229771814,0
7,100865229771815,0
7,100865229771816,0
7,100865229771817,0
7,100865229771818,0
7,100865229771819,0
7,100865229771819,0
7,100865229771821,0
7,100865229771822,0
7,100865229771822,0
7,100865229771823,0
7,100865229771825,0
7,100865229771826,0
7,100865229771827,0
7,100865229771828,0
7,100865229771829,0
7,100865229771830,0
7,113874233471719,0
7,113874233471832,0
7,113874233471833,0
7,113874233471834,0
7,113874233471835,0
7,113874233471836,0
7,100865229771831,0
7,100865229771838,0
7,100865229771839,0
7,100865229771840,0
7,100865229771841,0
7,100865229771842,0
7,100865229771843,0
7,100865229771844,0
7,100865229771845,0
7,100865229771846,0
7,100865229771847,0
7,100865229771848,0
7,100865229771849,0
7,100865229771851,0
7,58859227871774,0
7,58859227871853,0
7,58859227871854,0
7,58859227971639,0
7,58859227971856,0
7,58859227971856,0
7,117879235671647,0
7,117879235671647,0
7,117879235671861,0
7,117879235671862,0
7,117879235671863,0
7,95863229071669,0
7,95863229071669,0
7,95863229071866,0
7,95863229071867,0
7,95863229071868,0
7,95863229071869,0
7,99869232071779,0
7,99869232071779,0
7,99869232071871,0
7,99869232071873,0
7,92866230071772,0
7,92866230071875,0
7,92866230071876,0
7,92866230071877,0
7,92866230071878,0
7,92866230071879,0
7,92866230071880,0
7,92866230071881,0
7,92866230071882,0
7,92866230071883,0
7,92866230071884,0
7,92866230071885,0
7,94860228471687,0
7,96864229471615,0
7,96864229471891,0
7,96864229471892,0
7,96864229471893,0
7,58859227871855,0
7,100865229771852,0
7,100865229771896,0
7,100865229771897,0
7,100865229771898,0
7,100865229771899,0
7,100865229771900,0
7,100865229771901,0
7,100865229771902,0
7,100865229771903,0
7,100865229771904,0
7,113874233471837,0
7,113874233471837,0
7,113874233471908,0
7,98868230671785,0
7,113874233471910,0
7,113874233471915,0
7,113874233471916,0
7,99869232071874,0
7,99869232071918,0
7,99869232071919,0
7,99869232071920,0
7,99869232071921,0
7,99869232071922,0
7,99869232071923,0
7,99869232071924,0
7,99869232071925,0
7,98868230671914,0
7,98868230671927,0
7,94860228471889,0
7,99869232071926,0
7,99869232071926,0
7,98868230671928,0
7,98868230671932,0
7,98868230671933,0
7,98868230671934,0
7,58859227871895,0
7,99869232071931,0
7,99869232071945,0
7,99869232071946,0
7,99869232071947,0
7,99869232071948,0
7,99869232071949,0
7,96864229471894,0
7,96864229471894,0
7,96864229471952,0
7,96864229471953,0
7,96864229471954,0
7,58836213471811,0
7,96864229471954,0
7,96864229471957,0
7,117879235671864,0
7,98868230671935,0
7,98868230671962,0
7,98868230671963,0
7,99869232071950,0
7,99869232071965,0
7,99869232071966,0
7,99869232071967,0
7,99869232071968,0
7,99869232071969,0
7,100865229771905,0
7,100865229771971,0
7,100865229771972,0
7,100865229771973,0
7,100865229771974,0
7,100865229771975,0
7,100865229771976,0
7,100865229771977,0
7,100865229771978,0
7,100865229771979,0
7,92866230071886,0
7,92866230071886,0
7,92866230071982,0
7,92866230071983,0
7,92866230071984,0
7,92866230071985,0
7,92866230071986,0
7,92866230071987,0
7,92866230071988,0
7,92866230071989,0
7,92866230071990,0
7,92866230071991,0
7,92866230071992,0
7,99869232071970,0
7,99869232071994,0
7,99869232071995,0
7,99869232071996,0
7,99869232071997,0
7,99869232071998,0
7,99869232071998,0
7,99869232072000,0
7,99869232072001,0
7,99869232072002,0
7,99869232072003,0
7,99869232072004,0
7,99869232072005,0
7,99869232072006,0
7,99869232072007,0
7,99869232072008,0
7,99869232072009,0
7,117879235671961,0
7,117879235672011,0
7,117879235672012,0
7,117879235672013,0
7,117879235672014,0
7,117879235672015,0
7,117879235672016,0
7,117879235672017,0
7,117879235672018,0
7,113874233471917,0
7,113874233471917,0
7,113874233472021,0
7,113874233472022,0
7,113874233472023,0
7,113874233472024,0
7,99869232072010,0
7,99869232072026,0
7,99869232072027,0
7,94860228471929,0
7,94860228471929,0
7,58859227871942,0
7,99869232072028,0
7,99869232072032,0
7,99869232072033,0
7,99869232072034,0
7,99869232072035,0
7,99869232072036,0
7,99869232072037,0
7,99869232072038,0
7,99869232072039,0
7,99869232072040,0
7,117879235672019,0
7,117879235672042,0
7,117879235672043,0
7,117879235672044,0
7,99869232072041,0
7,99869232072046,0
7,99869232072047,0
7,99869232072048,0
7,99869232072049,0
7,99869232072050,0
7,99869232072051,0
7,99869232072052,0
7,99869232072053,0
7,117879235672045,0
7,117879235672055,0
7,117879235672056,0
7,117879235672057,0
7,117879235672057,0
7,96864229471958,0
7,96864229471958,0
7,96864229472061,0
7,96864229472062,0
7,96864229472066,0
7,58836213471956,0
7,94860228472030,0
7,94860228472069,0
7,94860228472070,0
7,96864229472067,0
7,58836213472068,0
7,58836213472077,0
7,58859227872031,0
7,58859227872079,0
7,58859227872080,0
7,58859227872081,0
7,58836213472078,0
7,95863229071870,0
7,95863229071870,0
7,95863229071870,0
7,95863229072086,0
7,95863229072086,0
7,95863229072088,0
7,58859227872082,0
7,58859227872082,0
7,95863229072089,0
7,95863229072089,0
7,58836213472083,0
7,94860228472071,0
7,58836213472098,0
7,58836213472103,0
7,94860228472100,0
7,94860228472100,0
7,94860228472106,0
7,94860228472106,0
7,96864229472072,0
7,96864229472072,0
7,58836213472104,0
7,96864229472112,0
7,96864229472120,0
7,96864229472121,0
7,96864229472122,0
7,98868230671964,0
7,98868230672124,0
7,98868230672125,0
7,98868230672126,0
7,98868230672127,0
7,98868230672128,0
7,98868230672129,0
7,98868230672130,0
7,98868230672131,0
7,98868230672132,0
7,95863229072095,0
7,95863229072134,0
7,95863229072135,0
7,95863229072136,0
7,95863229072137,0
7,95863229072138,0
7,95863229072139,0
7,95863229072140,0
7,95863229072141,0
7,95863229072142,0
7,95863229072143,0
7,58836213472113,0
7,58836213472145,0
7,58836213472146,0
7,98868230672133,0
7,98868230672133,0
7,98868230672161,0
7,98868230672162,0
7,98868230672163,0
7,98868230672164,0
7,98868230672165,0
7,98868230672166,0
7,98868230672167,0
7,98868230672168,0
7,97862228771632,0
7,96864229472123,0
7,96864229472123,0
7,96864229472172,0
7,96864229472173,0
7,97862228772170,0
7,96864229472174,0
7,96864229472176,0
7,97862228772175,0
7,97862228772178,0
7,97862228772179,0
7,94860228472109,0
7,94860228472183,0
7,94860228472184,0
7,94860228472185,0
7,58859227872093,0
7,94860228472186,0
7,94860228472188,0
7,94860228472189,0
7,58836213472147,0
7,58836213472191,0
7,58836213472192,0
7,99869232072054,0
7,99869232072201,0
7,99869232072202,0
7,99869232072203,0
7,58836213472193,0
7,58836213472205,0
7,58836213472206,0
7,58836213472207,0
7,58836213472208,0
7,58836213472209,0
7,94860228472190,0
7,94860228472211,0
7,94860228472212,0
7,94860228472213,0
7,94860228472214,0
7,94860228472215,0
7,94860228472216,0
7,58836213472210,0
7,58836213472238,0
7,58836213472239,0
7,58836213472240,0
7,58836213472241,0
7,58836213472242,0
7,58836213472243,0
7,58836213472244,0
7,58836213472245,0
7,58836213472246,0
7,58836213472247,0
7,58836213472248,0
7,58836213472249,0
7,58836213472250,0
7,94860228472217,0
7,94860228472252,0
7,94860228472253,0
7,94860228472254,0
7,94860228472255,0
7,94860228472256,0
7,94860228472257,0
7,94860228472258,0
7,94860228472259,0
7,94860228472260,0
7,94860228472261,0
7,94860228472262,0
7,94860228472263,0
7,94860228472264,0
7,94860228472265,0
7,94860228472266,0
7,94860228472267,0
7,94860228472268,0
7,94860228472269,0
7,94860228472270,0
7,94860228472271,0
7,94860228472272,0
7,94860228472273,0
7,94860228472274,0
7,94860228472275,0
7,94860228472276,0
7,94860228472277,0
7,94860228472278,0
7,94860228472279,0
7,94860228472280,0
7,94860228472281,0
7,94860228472282,0
7,94860228472283,0
7,94860228472284,0
7,94860228472285,0
7,94860228472286,0
7,94860228472287,0
7,94860228472288,0
7,94860228472289,0
7,94860228472290,0
7,94860228472291,0
7,94860228472292,0
7,94860228472293,0
7,94860228472294,0
7,94860228472295,0
7,94860228472296,0
7,94860228472297,0
7,94860228472298,0
7,94860228472299,0
7,94860228472300,0
7,94860228472301,0
7,94860228472302,0
7,94860228472303,0
7,94860228472304,0
7,94860228472305,0
7,94860228472306,0
7,94860228472307,0
7,94860228472308,0
7,94860228472309,0
7,94860228472310,0
7,94860228472311,0
7,94860228472312,0
7,100865229771980,0
7,100865229772314,0
7,100865229772315,0
7,100865229772316,0
7,100865229772317,0
7,58859227872187,0
7,58859227872319,0
7,58859227872320,0
7,58859227872321,0
7,58859227872322,0
7,58859227872323,0
7,58859227872324,0
7,58859227872325,0
7,58859227872326,0
7,58859227872327,0
7,58859227872328,0
7,58836213472251,0
7,58836213472330,0
7,58836213472331,0
7,58836213472332,0
7,58836213472333,0
7,100865229772318,0
7,100865229772335,0
7,100865229772336,0
7,100865229772337,0
7,100865229772338,0
7,95863229072144,0
7,95863229072340,0
7,95863229072341,0
7,95863229072342,0
7,95863229072343,0
7,58836213472334,0
7,58836213472345,0
7,58836213472346,0
7,58836213472347,0
7,58836213472348,0
7,58836213472349,0
7,58836213472350,0
7,58836213472351,0
7,98868230672169,0
7,98868230672354,0
7,98868230672355,0
7,98868230672356,0
7,98868230672357,0
7,93867230371739,0
7,93867230372364,0
7,93867230372365,0
7,93867230372366,0
7,93867230372367,0
7,100865229772339,0
7,100865229772369,0
7,100865229772370,0
7,100865229772371,0
7,100865229772372,0
7,100865229772373,0
7,100865229772374,0
7,100865229772375,0
7,100865229772376,0
7,100865229772377,0
7,100865229772378,0
7,100865229772379,0
7,98868230672358,0
7,98868230672381,0
7,98868230672382,0
7,98868230672383,0
7,58859227971858,0
7,58859227972385,0
7,58859227971858,0
7,58859227972387,0
7,58859227972388,0
7,58859227972389,0
7,98868230672384,0
7,97862228772180,0
7,97862228772392,0
7,97862228772393,0
7,97862228772394,0
7,97862228772395,0
7,93867230372368,0
7,93867230372397,0
7,93867230372398,0
7,93867230372399,0
7,93867230372400,0
7,96864229472177,0
7,96864229472402,0
7,96864229472403,0
7,96864229472404,0
7,96864229472405,0
7,58859227972390,0
7,58859227972390,0
7,58859227972408,0
7,92866230071993,0
7,92866230072417,0
7,92866230072418,0
7,92866230072419,0
7,92866230072420,0
7,92866230072421,0
7,92866230072422,0
7,92866230072423,0
7,92866230072424,0
7,92866230072425,0
7,58859227972410,0
7,58859227972427,0
7,94860228472313,0
7,94860228472429,0
7,94860228472430,0
7,94860228472431,0
7,94860228472432,0
7,94860228472438,0
7,94860228472439,0
7,94860228472440,0
7,94860228472441,0
7,98868230672391,0
7,98868230672391,0
7,98868230672451,0
7,98868230672452,0
7,98868230672453,0
7,98868230672454,0
7,96864229472406,0
7,100865229772380,0
7,58859227872329,0
7,58859227872466,0
7,58859227872467,0
7,58859227872468,0
7,58859227872469,0
7,58859227872470,0
7,58859227872471,0
7,58859227872472,0
7,58859227872473,0
7,58859227872474,0
7,96864229472462,0
7,96864229472476,0
7,100865229772463,0
7,100865229772480,0
7,100865229772481,0
7,100865229772482,0
7,100865229772483,0
7,95863229072344,0
7,95863229072485,0
7,95863229072486,0
7,95863229072487,0
7,95863229072488,0
7,95863229072489,0
7,95863229072490,0
7,95863229072491,0
7,95863229072492,0
7,95863229072493,0
7,95863229072494,0
7,95863229072495,0
7,95863229072496,0
7,95863229072497,0
7,95863229072498,0
7,95863229072499,0
7,95863229072500,0
7,95863229072501,0
7,95863229072502,0
7,95863229072503,0
7,95863229072504,0
7,93867230372401,0
7,93867230372506,0
7,93867230372507,0
7,93867230372508,0
7,93867230372509,0
7,93867230372510,0
7,93867230372511,0
7,93867230372512,0
7,93867230372513,0
7,93867230372514,0
7,92866230072426,0
7,92866230072516,0
7,92866230072517,0
7,92866230072518,0
7,92866230072519,0
7,105855234571479,0
7,105855234571479,0
7,94860228472442,0
7,95863229072505,0
7,95863229072505,0
7,95863229072533,0
7,95863229072534,0
7,95863229072535,0
7,95863229072536,0
7,95863229072537,0
7,100865229772484,0
7,100865229772539,0
7,100865229772540,0
7,100865229772541,0
7,100865229772542,0
7,100865229772543,0
7,95863229072538,0
7,95863229072545,0
7,95863229072546,0
7,95863229072547,0
7,95863229072548,0
7,95863229072549,0
7,95863229072550,0
7,97862228772396,0
7,97862228772552,0
7,97862228772553,0
7,97862228772554,0
7,97862228772555,0
7,105855234572522,0
7,105855234572557,0
7,105855234572558,0
7,105855234572559,0
7,105855234572560,0
7,97862228772556,0
7,97862228772562,0
7,97862228772563,0
7,94860228472523,0
7,94860228472565,0
7,94860228472566,0
7,94860228472567,0
7,94860228472568,0
7,94860228472569,0
7,94860228472570,0
7,94860228472571,0
7,94860228472572,0
7,94860228472573,0
7,94860228472574,0
7,94860228472575,0
7,94860228472576,0
7,94860228472577,0
7,94860228472578,0
7,94860228472579,0
7,94860228472580,0
7,94860228472581,0
7,94860228472582,0
7,94860228472583,0
7,94860228472584,0
7,94860228472585,0
7,94860228472586,0
7,92866230072520,0
7,92866230072588,0
7,92866230072589,0
7,92866230072590,0
7,92866230072591,0
7,92866230072592,0
7,92866230072593,0
7,92866230072594,0
7,100865229772544,0
7,100865229772596,0
7,100865229772597,0
7,100865229772598,0
7,100865229772599,0
7,100865229772600,0
7,100865229772601,0
7,100865229772602,0
7,100865229772603,0
7,100865229772604,0
7,105855234572561,0
7,105855234572606,0
7,105855234572607,0
7,105855234572608,0
7,94860228472587,0
7,94860228472610,0
7,94860228472611,0
7,100865229772605,0
7,100865229772605,0
7,100865229772614,0
7,100865229772615,0
7,100865229772616,0
7,100865229772617,0
7,94860228472612,0
7,94860228472612,0
7,94860228472620,0
7,94860228472621,0
7,94860228472622,0
7,94860228472623,0
7,105855234572609,0
7,105855234572609,0
7,105855234572609,0
7,105855234572627,0
7,105855234572628,0
7,105855234572629,0
7,95863229072551,0
7,95863229072636,0
7,95863229072637,0
7,95863229072638,0
7,95863229072639,0
7,93867230372515,0
7,93867230372641,0
7,93867230372642,0
7,93867230372643,0
7,93867230372644,0
7,93867230372645,0
7,93867230372646,0
7,93867230372647,0
7,93867230372648,0
7,93867230372649,0
7,94860228472624,0
7,94860228472651,0
7,94860228472652,0
7,94860228472653,0
7,94860228472654,0
7,94860228472655,0
7,94860228472656,0
7,94860228472657,0
7,94860228472658,0
7,94860228472659,0
7,116878235171795,0
7,116878235172661,0
7,116878235172662,0
7,116878235172663,0
7,116878235172664,0
7,116878235172665,0
7,116878235172666,0
7,116878235172667,0
7,116878235172668,0
7,116878235172669,0
7,93867230372650,0
7,93867230372671,0
7,93867230372672,0
7,93867230372673,0
7,93867230372674,0
7,93867230372675,0
7,93867230372676,0
7,93867230372677,0
7,93867230372678,0
7,93867230372679,0
7,98868230672455,0
7,98868230672681,0
7,98868230672682,0
7,98868230672683,0
7,98868230672684,0
7,97862228772564,0
7,97862228772564,0
7,94860228472660,0
7,94860228472660,0
7,94860228472689,0
7,97862228772687,0
7,97862228772691,0
7,97862228772692,0
7,97862228772693,0
7,92866230072595,0
7,92866230072595,0
7,92866230072595,0
7,92866230072697,0
7,92866230072698,0
7,92866230072699,0
7,92866230072700,0
7,92866230072701,0
7,92866230072714,0
7,92866230072715,0
7,92866230072716,0
7,92866230072717,0
7,92866230072718,0
7,92866230072719,0
7,92866230072720,0
7,92866230072721,0
7,92866230072722,0
7,94860228472690,0
7,94860228472724,0
7,95863229072640,0
7,95863229072726,0
7,95863229072727,0
7,95863229072728,0
7,95863229072729,0
7,94860228472725,0
7,94860228472731,0
7,92866230072723,0
7,92866230072723,0
7,94860228472732,0
7,94860228472735,0
7,94860228472736,0
7,58859227872475,0
7,58859227872475,0
7,58859227872740,0
7,58859227872741,0
7,58859227872742,0
7,58859227872743,0
7,58859227872744,0
7,98868230672685,0
7,98868230672685,0
7,98868230672747,0
7,98868230672747,0
7,98868230672749,0
7,98868230672749,0
7,98868230672751,0
7,98868230672751,0
7,98868230672753,0
7,98868230672753,0
7,100865229772618,0
7,100865229772756,0
7,100865229772757,0
7,100865229772758,0
7,100865229772759,0
7,97862228772694,0
7,97862228772694,0
7,93867230372680,0
7,93867230372763,0
7,93867230372764,0
7,93867230372765,0
7,93867230372766,0
7,98868230672755,0
7,98868230672755,0
7,98868230672769,0
7,98868230672770,0
7,98868230672771,0
7,98868230672772,0
7,58836213472352,0
7,58859227872745,0
7,108858237871,0
7,108858237872776,0
7,108858237872777,0
7,108858237872778,0
7,108858237872779,0
7,108858237872780,0
7,108858237872781,0
7,108858237872782,0
7,108858237872783,0
7,108858237872784,0
7,100865229772760,0
7,100865229772786,0
7,100865229772787,0
7,100865229772788,0
7,100865229772789,0
7,108858227471,0
7,108858227472791,0
7,108858227472792,0
7,108858227472793,0
7,117879235672059,0
7,117879235672059,0
7,117879235672798,0
7,117879235672799,0
7,117879235672800,0
7,117879235672801,0
7,58859227972428,0
7,58859227972803,0
7,58859227972804,0
7,97862228772762,0
7,97862228772806,0
7,97862228772807,0
7,97862228772808,0
7,119881236571569,0
7,119881236571569,0
7,100865229772790,0
7,100865229772818,0
7,100865229772819,0
7,100865229772820,0
7,100865229772821,0
7,119881236572811,0
7,121882236971,0
7,121882236972824,0
7,121882236972825,0
7,95863229072730,0
7,119881236572823,0
7,119881236572828,0
7,121882236972826,0
7,121882236972830,0
7,100865229772822,0
7,100865229772832,0
7,100865229772833,0
7,100865229772834,0
7,100865229772835,0
7,58859227872775,0
7,58859227872842,0
7,58859227872843,0
7,58859227872844,0
7,58859227872845,0
7,94860228472737,0
7,94860228472847,0
7,94860228472848,0
7,58859227872846,0
7,58859227872850,0
7,58859227872851,0
7,58859227872852,0
7,58859227872853,0
7,58859227872854,0
7,58859227872855,0
7,58859227872856,0
7,58859227872857,0
7,58859227872858,0
7,117879235672802,0
7,117879235672860,0
7,117879235672861,0
7,117879235672862,0
7,117879235672863,0
7,108858227472794,0
7,58859227972805,0
7,58859227972866,0
7,58859227972867,0
7,58859227972868,0
7,58859227972869,0
7,97862228772809,0
7,97862228772871,0
7,97862228772872,0
7,97862228772873,0
7,97862228772874,0
7,121882236972831,0
7,121882236972876,0
7,121882236972877,0
7,121882236972878,0
7,121882236972879,0
7,94860228472849,0
7,58859227972870,0
7,58859227972882,0
7,58859227972883,0
7,108858227472865,0
7,108858227472887,0
7,108858227472888,0
7,108858227472889,0
7,58859227872859,0
7,58859227872895,0
7,99869232072204,0
7,99869232072204,0
7,99869232072204,0
7,99869232072899,0
7,99869232072900,0
7,99869232072900,0
7,99869232072902,0
7,99869232072903,0
7,99869232072904,0
7,99869232072905,0
7,99869232072905,0
7,99869232072905,0
7,100865229772836,0
7,100865229772836,0
7,100865229772912,0
7,100865229772913,0
7,100865229772914,0
7,100865229772915,0
7,96864229472477,0
7,96864229472917,0
